date,datetime,open,high,low,close,volume,funding_rate,open_interest,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_mid,bb_upper,bb_lower,bb_width_20,bb_pos_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,log_return,ret,volatility_20,funding_rate_zscore,oi_change,oi_rsi,natr_14,buy_stars,sell_stars,instrument,btc_ret,btc_corr_24h
2025-04-15 16:00:00+00:00,2025-04-15 16:00:00+00:00,584.6,585.6,582.0,583.8,799.321831,,0.0,,,,0,,0.0,0.0,0.0,3.6000000000000227,,,,,,,,,,,,,,,,0.0061664953751285,0,0,BNB,,0.0
2025-04-15 20:00:00+00:00,2025-04-15 20:00:00+00:00,583.8,583.8,579.5,579.8,812.832913,,0.0,,,,0,,-0.3190883190883369,-0.0638176638176673,-0.2552706552706695,3.650000000000018,,,,,,,,,,-0.0068752419324592,-0.0068516615279204,,,,,0.0062952742324939,1,0,BNB,-0.003808480359173805,0.0
2025-04-16 00:00:00+00:00,2025-04-16 00:00:00+00:00,579.5,584.1,576.2,583.4,853.692364,,0.0,,,,0,,-0.2782704685838553,-0.1067082247709049,-0.1715622438129503,3.953571428571444,,,,,,,,,,0.0061898409460659,0.0062090375991721,,,,,0.0067767765316617,1,0,BNB,0.00034907059952882236,0.0
2025-04-16 04:00:00+00:00,2025-04-16 04:00:00+00:00,583.3,584.4,577.8,578.3,797.437206,,0.0,,,,0,,-0.6499571045866332,-0.2153580007340506,-0.4345991038525826,4.142602040816342,,,,,,,,,,-0.0087802922694484,-0.008741858073363,,,,,0.0071634135238048,1,0,BNB,-0.0037739050835384758,0.0
2025-04-16 08:00:00+00:00,2025-04-16 08:00:00+00:00,578.4,582.9,576.9,582.4,1940.588251,,0.0,581.54,,,0,,-0.6066921372998877,-0.293624828047218,-0.3130673092526696,4.275273323615175,,,,,,,,,,0.0070647317183036,0.0070897458066747,,,,,0.0073407852397238,1,0,BNB,0.008165385339732545,0.0
2025-04-16 12:00:00+00:00,2025-04-16 12:00:00+00:00,582.3,586.0,579.4,583.9,2901.822441,,0.0,581.56,,,0,,-0.4462230929892712,-0.3241444810356287,-0.1220786119536425,4.441325229071236,,,,,,,,,,0.0025722384070157,0.0025755494505494,,,,,0.007606311404472,1,0,BNB,0.009574655421870304,0.0
2025-04-16 16:00:00+00:00,2025-04-16 16:00:00+00:00,584.0,587.5,576.8,585.1,2434.499516,,0.0,582.62,,,0,,-0.2196878235951089,-0.3032531495475248,0.0835653259524158,4.888373426994723,,,,,,,,,,0.0020530375046985,0.0020551464291831,,,,,0.008354765727217,1,0,BNB,-0.006025963617935282,0.0
2025-04-16 20:00:00+00:00,2025-04-16 20:00:00+00:00,585.0,586.0,582.9,583.0,426.037475,,0.0,582.54,,,0,,-0.2072207285017384,-0.2840466653383675,0.076825936836629,4.760632467923673,,,,,,,,,,-0.0035955864436981,-0.0035891300632371,,,,,0.008165750373797,1,0,BNB,-0.003657891678978231,0.0
2025-04-17 00:00:00+00:00,2025-04-17 00:00:00+00:00,583.1,585.2,581.3,582.3,635.19759,,0.0,583.3399999999999,,,0,,-0.2509320274626816,-0.2774237377632303,0.0264917103005487,4.699158720214846,,,,,,,,,,-0.0012014075074182,-0.0012006861063466,,,,,0.0080699960848614,1,0,BNB,-0.0003772475684192811,0.0
2025-04-17 04:00:00+00:00,2025-04-17 04:00:00+00:00,582.3,585.1,581.9,583.6,1085.353554,,0.0,583.58,,,0,,-0.1786154437145342,-0.2576620789534911,0.0790466352389569,4.592075954485217,,,,,,,,,,0.0022300378055565,0.0022325261892497,,,,,0.0078685331639568,1,0,BNB,0.00796685635372274,0.0
2025-04-17 08:00:00+00:00,2025-04-17 08:00:00+00:00,583.8,587.2,582.5,586.4,2387.67184,,0.0,584.0799999999999,,,0,,0.1034401753896645,-0.18544162808486,0.2888818034745245,4.599784814879134,,,,,,,,,,0.0047863339238111,0.0047978067169294,,,,,0.0078441078016356,1,0,BNB,-0.0011244023659693347,0.0
2025-04-17 12:00:00+00:00,2025-04-17 12:00:00+00:00,586.5,590.8,584.3,590.0,1339.159299,,0.0,585.0600000000001,,,0,,0.6104246043130388,-0.0262683816052802,0.636692985918319,4.735514470959195,,,,,,,,,,0.0061203863273234,0.0061391541609823,,,,,0.0080262957134901,0,1,BNB,-0.0003239842974033236,0.0
