date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-10-16 00:00:00+00:00,2025-10-16 00:00:00+00:00,3986.14,4037.4,3976.0,4015.0,20317.002434,-3.10969747752e-05,0.0
2025-10-16 04:00:00+00:00,2025-10-16 04:00:00+00:00,4015.01,4050.9,3978.86,4004.25,32463.482638,-3.10969747752e-05,0.0
2025-10-16 08:00:00+00:00,2025-10-16 08:00:00+00:00,4004.5,4079.62,3940.0,4062.09,48327.398281,-3.83614634783e-05,0.0
2025-10-16 12:00:00+00:00,2025-10-16 12:00:00+00:00,4062.1,4087.51,3891.69,3907.26,73779.135673,-3.83614634783e-05,0.0
2025-10-16 16:00:00+00:00,2025-10-16 16:00:00+00:00,3907.26,3968.24,3851.43,3867.21,66984.608001,-1.62431016265e-05,0.0
2025-10-16 20:00:00+00:00,2025-10-16 20:00:00+00:00,3867.21,3898.56,3825.83,3894.62,27074.994338,-1.62431016265e-05,0.0
2025-10-17 00:00:00+00:00,2025-10-17 00:00:00+00:00,3894.83,3950.64,3888.69,3933.21,17983.103123,-2.8940778057e-06,0.0
2025-10-17 04:00:00+00:00,2025-10-17 04:00:00+00:00,3933.19,3935.99,3753.05,3757.36,71889.589265,-2.8940778057e-06,0.0
2025-10-17 08:00:00+00:00,2025-10-17 08:00:00+00:00,3757.6,3818.0,3674.0,3778.5,81438.629088,5.60701549789e-05,0.0
2025-10-17 12:00:00+00:00,2025-10-17 12:00:00+00:00,3778.27,3811.51,3714.28,3797.86,71817.719548,5.60701549789e-05,0.0
2025-10-17 16:00:00+00:00,2025-10-17 16:00:00+00:00,3797.86,3850.71,3779.26,3828.13,46216.233205,-3.98637844526e-05,0.0
2025-10-17 20:00:00+00:00,2025-10-17 20:00:00+00:00,3828.03,3883.99,3818.04,3831.88,25274.085023,-3.98637844526e-05,0.0
2025-10-18 00:00:00+00:00,2025-10-18 00:00:00+00:00,3831.69,3882.58,3819.24,3870.74,18429.495067,-5.41936037568e-05,0.0
2025-10-18 04:00:00+00:00,2025-10-18 04:00:00+00:00,3870.56,3928.27,3841.71,3892.7,31960.466064,-5.41936037568e-05,0.0
2025-10-18 08:00:00+00:00,2025-10-18 08:00:00+00:00,3892.79,3905.82,3862.7,3882.54,15442.361498,-2.72793612375e-05,0.0
2025-10-18 12:00:00+00:00,2025-10-18 12:00:00+00:00,3882.55,3895.06,3847.01,3877.83,11352.79485,-2.72793612375e-05,0.0
2025-10-18 16:00:00+00:00,2025-10-18 16:00:00+00:00,3878.06,3899.52,3853.82,3893.92,9966.014174,2.1223798279e-05,0.0
2025-10-18 20:00:00+00:00,2025-10-18 20:00:00+00:00,3893.92,3909.26,3869.32,3888.96,6991.863641,2.1223798279e-05,0.0
2025-10-19 00:00:00+00:00,2025-10-19 00:00:00+00:00,3888.95,3906.62,3855.25,3905.99,12666.956198,-6.9866928941e-06,0.0
2025-10-19 04:00:00+00:00,2025-10-19 04:00:00+00:00,3906.0,3920.59,3874.01,3888.0,13908.259386,-6.9866928941e-06,0.0
2025-10-19 08:00:00+00:00,2025-10-19 08:00:00+00:00,3888.0,3958.94,3822.8,3924.07,66166.774371,-2.40498857449e-05,0.0
2025-10-19 12:00:00+00:00,2025-10-19 12:00:00+00:00,3924.07,4002.66,3908.37,3979.46,35539.735759,-2.40498857449e-05,0.0
