date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-12-18 20:00:00+00:00,2025-12-18 20:00:00+00:00,117.57,120.19,116.85,119.6,276946.144169,4.21126433796e-05,0.0
2025-12-19 00:00:00+00:00,2025-12-19 00:00:00+00:00,119.62,122.52,117.62,121.58,255783.483926,-0.0001248146501886,0.0
2025-12-19 04:00:00+00:00,2025-12-19 04:00:00+00:00,121.59,125.37,121.35,124.45,285070.966144,-0.0001248146501886,0.0
2025-12-19 08:00:00+00:00,2025-12-19 08:00:00+00:00,124.43,125.76,123.88,125.37,134955.944056,9.4777237387e-05,0.0
2025-12-19 12:00:00+00:00,2025-12-19 12:00:00+00:00,125.37,127.65,124.68,125.07,284228.091519,9.4777237387e-05,0.0
2025-12-19 16:00:00+00:00,2025-12-19 16:00:00+00:00,125.07,127.02,123.61,126.27,162405.858651,0.0001,0.0
2025-12-19 20:00:00+00:00,2025-12-19 20:00:00+00:00,126.25,127.89,126.09,126.27,84581.759645,0.0001,0.0
2025-12-20 00:00:00+00:00,2025-12-20 00:00:00+00:00,126.29,126.5,125.31,126.2,41697.136778,0.0001,0.0
2025-12-20 04:00:00+00:00,2025-12-20 04:00:00+00:00,126.21,126.66,125.87,126.17,47064.037756,0.0001,0.0
2025-12-20 08:00:00+00:00,2025-12-20 08:00:00+00:00,126.17,126.9,125.9,126.48,44216.454409,1.24113025437e-05,0.0
2025-12-20 12:00:00+00:00,2025-12-20 12:00:00+00:00,126.49,126.66,125.46,126.57,62720.647008,1.24113025437e-05,0.0
2025-12-20 16:00:00+00:00,2025-12-20 16:00:00+00:00,126.57,126.71,125.76,126.06,21044.825627,0.0001,0.0
2025-12-20 20:00:00+00:00,2025-12-20 20:00:00+00:00,126.06,126.55,125.64,125.82,25470.659301,0.0001,0.0
2025-12-21 00:00:00+00:00,2025-12-21 00:00:00+00:00,125.82,126.12,124.7,125.24,55601.924526,0.0001,0.0
2025-12-21 04:00:00+00:00,2025-12-21 04:00:00+00:00,125.24,125.54,125.1,125.31,29673.419023,0.0001,0.0
2025-12-21 08:00:00+00:00,2025-12-21 08:00:00+00:00,125.31,126.63,124.81,125.51,65841.383402,0.0001,0.0
2025-12-21 12:00:00+00:00,2025-12-21 12:00:00+00:00,125.51,126.09,123.42,125.04,117938.926379,0.0001,0.0
2025-12-21 16:00:00+00:00,2025-12-21 16:00:00+00:00,125.05,126.35,124.37,125.67,82038.582463,4.41373123981e-05,0.0
2025-12-21 20:00:00+00:00,2025-12-21 20:00:00+00:00,125.67,126.3,124.7,126.03,31897.333716,4.41373123981e-05,0.0
2025-12-22 00:00:00+00:00,2025-12-22 00:00:00+00:00,126.03,128.54,124.52,126.05,172073.227621,1.39589347388e-05,0.0
2025-12-22 04:00:00+00:00,2025-12-22 04:00:00+00:00,126.05,126.74,125.57,126.33,66992.73534,1.39589347388e-05,0.0
2025-12-22 08:00:00+00:00,2025-12-22 08:00:00+00:00,126.31,127.47,125.5,127.01,125871.761471,3.67015942748e-05,0.0
2025-12-22 12:00:00+00:00,2025-12-22 12:00:00+00:00,127.01,128.78,126.32,128.08,217445.191169,3.67015942748e-05,0.0
2025-12-22 16:00:00+00:00,2025-12-22 16:00:00+00:00,128.09,128.37,124.64,124.67,136097.39816,7.20093383201e-05,0.0
2025-12-22 20:00:00+00:00,2025-12-22 20:00:00+00:00,124.68,126.03,124.21,125.92,131711.02279,7.20093383201e-05,0.0
2025-12-23 00:00:00+00:00,2025-12-23 00:00:00+00:00,125.94,126.91,124.91,125.67,86508.140542,-9.57236800036e-05,0.0
2025-12-23 04:00:00+00:00,2025-12-23 04:00:00+00:00,125.67,126.09,123.79,124.22,127379.100497,-9.57236800036e-05,0.0
2025-12-23 08:00:00+00:00,2025-12-23 08:00:00+00:00,124.23,125.23,123.96,124.87,58040.289237,4.17781493566e-05,0.0
2025-12-23 12:00:00+00:00,2025-12-23 12:00:00+00:00,124.86,124.93,122.15,123.37,208545.943328,4.17781493566e-05,0.0
2025-12-23 16:00:00+00:00,2025-12-23 16:00:00+00:00,123.37,124.91,122.78,123.99,145497.4705,-1.84320963968e-05,0.0
2025-12-23 20:00:00+00:00,2025-12-23 20:00:00+00:00,123.98,125.65,123.46,124.01,70348.464711,-1.84320963968e-05,0.0
2025-12-24 00:00:00+00:00,2025-12-24 00:00:00+00:00,124.01,124.3,121.77,122.73,95214.423813,4.2055661621e-06,0.0
2025-12-24 04:00:00+00:00,2025-12-24 04:00:00+00:00,122.73,123.07,120.63,121.32,97415.137743,4.2055661621e-06,0.0
2025-12-24 08:00:00+00:00,2025-12-24 08:00:00+00:00,121.32,122.24,121.12,122.06,60503.796559,-2.9214649578e-06,0.0
2025-12-24 12:00:00+00:00,2025-12-24 12:00:00+00:00,122.06,122.54,120.7,121.78,72964.416188,-2.9214649578e-06,0.0
2025-12-24 16:00:00+00:00,2025-12-24 16:00:00+00:00,122.74,122.78,122.71,122.71,91.132282,-2.43514855082e-05,0.0
2025-12-24 20:00:00+00:00,2025-12-24 20:00:00+00:00,122.88,122.96,122.88,122.9,860.692072,-2.43514855082e-05,0.0
2025-12-25 00:00:00+00:00,2025-12-25 00:00:00+00:00,122.54,122.54,122.45,122.45,140.937005,6.82564449856e-05,0.0
2025-12-25 04:00:00+00:00,2025-12-25 04:00:00+00:00,122.7,122.72,122.69,122.72,15.022176,6.82564449856e-05,0.0
2025-12-25 08:00:00+00:00,2025-12-25 08:00:00+00:00,122.29,122.29,122.22,122.24,21.85215,6.48599547825e-05,0.0
2025-12-25 12:00:00+00:00,2025-12-25 12:00:00+00:00,121.66,121.73,121.6,121.73,752.692362,6.48599547825e-05,0.0
2025-12-25 16:00:00+00:00,2025-12-25 16:00:00+00:00,123.68,123.84,123.67,123.76,1741.32976,-3.62851885843e-05,0.0
2025-12-25 20:00:00+00:00,2025-12-25 20:00:00+00:00,123.47,123.49,123.46,123.47,61.68759,-3.62851885843e-05,0.0
2025-12-26 00:00:00+00:00,2025-12-26 00:00:00+00:00,120.06,120.06,119.88,119.98,3936.74821,5.92288703089e-05,0.0
2025-12-26 04:00:00+00:00,2025-12-26 04:00:00+00:00,122.68,122.7,122.59,122.59,64.079195,5.92288703089e-05,0.0
2025-12-26 08:00:00+00:00,2025-12-26 08:00:00+00:00,122.72,122.77,122.66,122.77,88.465704,3.34401777042e-05,0.0
2025-12-26 12:00:00+00:00,2025-12-26 12:00:00+00:00,123.84,123.92,123.82,123.92,298.621514,3.34401777042e-05,0.0
2025-12-26 16:00:00+00:00,2025-12-26 16:00:00+00:00,121.57,121.79,121.57,121.68,2202.983925,5.37033540615e-05,0.0
2025-12-26 20:00:00+00:00,2025-12-26 20:00:00+00:00,122.18,122.21,122.18,122.21,81.835578,5.37033540615e-05,0.0
2025-12-27 00:00:00+00:00,2025-12-27 00:00:00+00:00,122.28,122.31,122.26,122.31,192.903764,-1.13598503667e-05,0.0
2025-12-27 04:00:00+00:00,2025-12-27 04:00:00+00:00,123.67,123.74,123.56,123.56,486.367883,-1.13598503667e-05,0.0
2025-12-27 08:00:00+00:00,2025-12-27 08:00:00+00:00,123.17,123.21,123.17,123.2,65.633313,0.0001,0.0
2025-12-27 12:00:00+00:00,2025-12-27 12:00:00+00:00,123.0,123.14,123.0,123.13,187.0204,0.0001,0.0
2025-12-27 16:00:00+00:00,2025-12-27 16:00:00+00:00,123.32,123.35,123.3,123.35,240.332801,8.05562692531e-05,0.0
2025-12-27 20:00:00+00:00,2025-12-27 20:00:00+00:00,123.28,123.35,123.28,123.32,23.250338,8.05562692531e-05,0.0
2025-12-28 00:00:00+00:00,2025-12-28 00:00:00+00:00,124.73,124.8,124.73,124.8,56.502689,8.88417438123e-05,0.0
2025-12-28 04:00:00+00:00,2025-12-28 04:00:00+00:00,124.13,124.13,123.99,124.0,484.213098,8.88417438123e-05,0.0
2025-12-28 08:00:00+00:00,2025-12-28 08:00:00+00:00,124.25,124.25,124.24,124.25,6.91232,0.0001,0.0
2025-12-28 12:00:00+00:00,2025-12-28 12:00:00+00:00,124.66,124.7,124.65,124.69,21.047516,0.0001,0.0
2025-12-28 16:00:00+00:00,2025-12-28 16:00:00+00:00,124.43,124.51,124.43,124.5,180.608651,0.0001,0.0
2025-12-28 20:00:00+00:00,2025-12-28 20:00:00+00:00,123.31,123.33,123.28,123.31,38.64137,0.0001,0.0
2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00,125.27,125.37,125.26,125.28,427.801141,4.7512318144e-06,0.0
2025-12-29 04:00:00+00:00,2025-12-29 04:00:00+00:00,128.58,128.71,128.54,128.63,2265.362811,4.7512318144e-06,0.0
2025-12-29 08:00:00+00:00,2025-12-29 08:00:00+00:00,127.89,127.98,127.88,127.94,368.306045,0.0001,0.0
