date,datetime,open,high,low,close,volume
2025-10-24 16:00:00+00:00,2025-10-24 16:00:00+00:00,189.46,193.63,188.8,193.07,102677.466346
2025-10-24 20:00:00+00:00,2025-10-24 20:00:00+00:00,193.1,194.16,192.83,193.58,71123.274424
2025-10-25 00:00:00+00:00,2025-10-25 00:00:00+00:00,193.58,194.49,192.43,193.44,70594.796316
2025-10-25 04:00:00+00:00,2025-10-25 04:00:00+00:00,193.45,194.91,193.4,193.96,76677.603713
2025-10-25 08:00:00+00:00,2025-10-25 08:00:00+00:00,193.96,195.24,191.2,192.74,100875.641883
2025-10-25 12:00:00+00:00,2025-10-25 12:00:00+00:00,192.74,194.24,191.8,191.9,82824.750773
2025-10-25 16:00:00+00:00,2025-10-25 16:00:00+00:00,191.9,194.63,191.44,194.52,44817.288552
2025-10-25 20:00:00+00:00,2025-10-25 20:00:00+00:00,194.52,194.98,193.73,193.83,44678.200692
2025-10-26 00:00:00+00:00,2025-10-26 00:00:00+00:00,193.83,194.37,191.94,192.99,65591.490556
2025-10-26 04:00:00+00:00,2025-10-26 04:00:00+00:00,193.0,194.3,192.75,193.86,38719.558731
2025-10-26 08:00:00+00:00,2025-10-26 08:00:00+00:00,193.87,197.93,193.7,197.76,160219.349631
2025-10-26 12:00:00+00:00,2025-10-26 12:00:00+00:00,197.75,199.92,196.91,199.51,186235.572203
2025-10-26 16:00:00+00:00,2025-10-26 16:00:00+00:00,199.51,199.66,198.16,198.86,92956.383435
2025-10-26 20:00:00+00:00,2025-10-26 20:00:00+00:00,198.84,202.5,196.85,200.07,233824.649607
2025-10-27 00:00:00+00:00,2025-10-27 00:00:00+00:00,200.07,205.09,199.51,204.31,190766.691811
2025-10-27 04:00:00+00:00,2025-10-27 04:00:00+00:00,204.32,205.32,202.25,202.52,147013.217645
2025-10-27 08:00:00+00:00,2025-10-27 08:00:00+00:00,202.52,202.54,198.06,200.2,231977.02586
2025-10-27 12:00:00+00:00,2025-10-27 12:00:00+00:00,200.18,200.58,198.31,200.12,152030.122283
2025-10-27 16:00:00+00:00,2025-10-27 16:00:00+00:00,200.12,203.27,199.84,200.04,166907.323457
2025-10-27 20:00:00+00:00,2025-10-27 20:00:00+00:00,200.04,200.25,197.34,198.69,122813.349293
